meteorite_id,name,mass_g,severity_score
16046,meteorite hills 00812,4.96,1.0
16047,meteorite hills 00813,8.6,1.0
16048,meteorite hills 00814,5.2,1.0
16049,meteorite hills 00815,67.1,1.0
16050,meteorite hills 00816,54.7,1.0
16051,meteorite hills 00817,52.6,1.0
16052,meteorite hills 00818,21.2,1.0
16053,meteorite hills 00819,58.6,1.0
16054,meteorite hills 00820,32.68,1.0
16055,meteorite hills 00821,18.14,1.0
16056,meteorite hills 00822,5.97,1.0
16057,meteorite hills 00823,21.02,1.0
16058,meteorite hills 00824,50.92,1.0
16059,meteorite hills 00825,40.35,1.0
16060,meteorite hills 00826,38.11,1.0
16061,meteorite hills 00827,6.96,1.0
16062,meteorite hills 00828,2.78,1.0
16063,meteorite hills 00829,13.91,1.0
16064,meteorite hills 00830,36.5,1.0
16065,meteorite hills 00831,19.2,1.0
16066,meteorite hills 00832,30.9,1.0
16067,meteorite hills 00833,24.4,1.0
16068,meteorite hills 00834,7.05,1.0
16069,meteorite hills 00835,36.5,1.0
16070,meteorite hills 00836,29.1,1.0
16071,meteorite hills 00837,14.8,1.0
16072,meteorite hills 00838,12.6,1.0
16073,meteorite hills 00839,26.3,1.0
16074,meteorite hills 00840,10.5,1.0
16075,meteorite hills 00841,6.4,1.0
16076,meteorite hills 00842,20.3,1.0
16077,meteorite hills 00843,15.5,1.0
16078,meteorite hills 00844,21.0,1.0
16079,meteorite hills 00845,5.8,1.0
16080,meteorite hills 00846,18.4,1.0
16081,meteorite hills 00847,38.3,1.0
16082,meteorite hills 00848,14.1,1.0
16083,meteorite hills 00849,12.4,1.0
16084,meteorite hills 00850,31.8,1.0
16085,meteorite hills 00851,44.8,1.0
16086,meteorite hills 00852,9.4,1.0
16087,meteorite hills 00853,7.9,1.0
16088,meteorite hills 00854,10.4,1.0
16089,meteorite hills 00855,9.09,1.0
16090,meteorite hills 00856,38.9,1.0
16091,meteorite hills 00857,21.7,1.0
16092,meteorite hills 00858,37.1,1.0
16093,meteorite hills 00859,33.9,1.0
16094,meteorite hills 00860,14.4,1.0
16095,meteorite hills 00861,17.5,1.0
16096,meteorite hills 00862,2.2,1.0
16097,meteorite hills 00863,46.1,1.0
16098,meteorite hills 00864,38.03,1.0
16099,meteorite hills 00865,14.7,1.0
16100,meteorite hills 00866,58.1,1.0
16101,meteorite hills 00867,21.3,1.0
16102,meteorite hills 00868,17.9,1.0
16103,meteorite hills 00869,13.6,1.0
16104,meteorite hills 00870,24.8,1.0
16105,meteorite hills 00871,23.3,1.0
16106,meteorite hills 00872,14.3,1.0
16107,meteorite hills 00873,23.4,1.0
16108,meteorite hills 00874,17.1,1.0
16109,meteorite hills 00875,12.3,1.0
16110,meteorite hills 00876,22.1,1.0
16111,meteorite hills 00877,28.7,1.0
16112,meteorite hills 00878,13.8,1.0
16113,meteorite hills 00879,26.4,1.0
16114,meteorite hills 00880,13.07,1.0
16115,meteorite hills 00881,23.83,1.0
16116,meteorite hills 00882,36.33,1.0
16117,meteorite hills 00883,40.61,1.0
16118,meteorite hills 00884,9.4,1.0
16119,meteorite hills 00885,30.99,1.0
16120,meteorite hills 00886,8.75,1.0
16121,meteorite hills 00887,19.16,1.0
16122,meteorite hills 00888,21.66,1.0
16123,meteorite hills 00889,36.12,1.0
16124,meteorite hills 00890,37.63,1.0
16125,meteorite hills 00891,1.43,1.0
16126,meteorite hills 00892,25.53,1.0
16127,meteorite hills 00893,4.99,1.0
16128,meteorite hills 00894,15.08,1.0
16129,meteorite hills 00895,17.97,1.0
16130,meteorite hills 00896,20.75,1.0
16131,meteorite hills 00897,20.94,1.0
16132,meteorite hills 00898,23.28,1.0
16133,meteorite hills 00899,18.01,1.0
16134,meteorite hills 00900,23.7,1.0
16135,meteorite hills 00901,6.96,1.0
16136,meteorite hills 00902,20.95,1.0
16137,meteorite hills 00903,21.82,1.0
16138,meteorite hills 00904,44.95,1.0
16139,meteorite hills 00905,3.53,1.0
16140,meteorite hills 00906,7.89,1.0
16141,meteorite hills 00907,39.0,1.0
16142,meteorite hills 00908,13.05,1.0
16143,meteorite hills 00909,7.44,1.0
16144,meteorite hills 00910,5.06,1.0
16145,meteorite hills 00911,33.48,1.0
16146,meteorite hills 00912,27.62,1.0
16147,meteorite hills 00913,17.72,1.0
16148,meteorite hills 00914,12.95,1.0
16149,meteorite hills 00915,11.43,1.0
16150,meteorite hills 00916,15.29,1.0
16151,meteorite hills 00917,43.93,1.0
16152,meteorite hills 00918,15.03,1.0
16153,meteorite hills 00919,7.41,1.0
16154,meteorite hills 00920,30.0,1.0
16155,meteorite hills 00921,10.2,1.0
16156,meteorite hills 00922,13.9,1.0
16157,meteorite hills 00923,13.4,1.0
16158,meteorite hills 00924,18.3,1.0
16159,meteorite hills 00925,11.6,1.0
16160,meteorite hills 00926,25.3,1.0
16161,meteorite hills 00927,15.2,1.0
16162,meteorite hills 00928,29.0,1.0
16163,meteorite hills 00929,6.2,1.0
16164,meteorite hills 00930,17.2,1.0
16165,meteorite hills 00931,6.9,1.0
16166,meteorite hills 00932,12.5,1.0
16167,meteorite hills 00933,21.4,1.0
16168,meteorite hills 00934,30.3,1.0
16169,meteorite hills 00935,3.3,1.0
16170,meteorite hills 00936,4.8,1.0
16171,meteorite hills 00937,22.1,1.0
16172,meteorite hills 00938,45.9,1.0
16173,meteorite hills 00939,4.8,1.0
16174,meteorite hills 00940,50.8,1.0
16175,meteorite hills 00941,38.6,1.0
16176,meteorite hills 00942,68.3,1.0
16177,meteorite hills 00943,22.3,1.0
16178,meteorite hills 00944,19.07,1.0
16179,meteorite hills 00945,20.2,1.0
16180,meteorite hills 00946,5.1,1.0
16181,meteorite hills 00947,91.7,1.0
16182,meteorite hills 00948,24.2,1.0
16183,meteorite hills 00949,33.6,1.0
16184,meteorite hills 00950,7.8,1.0
16185,meteorite hills 00951,25.0,1.0
16186,meteorite hills 00952,12.6,1.0
16187,meteorite hills 00953,30.5,1.0
16188,meteorite hills 00954,47.9,1.0
16189,meteorite hills 00955,7.8,1.0
16190,meteorite hills 00956,50.8,1.0
16191,meteorite hills 00957,26.0,1.0
16192,meteorite hills 00958,7.0,1.0
16193,meteorite hills 00959,51.4,1.0
16194,meteorite hills 00960,44.9,1.0
16195,meteorite hills 00961,25.4,1.0
16196,meteorite hills 00962,46.8,1.0
16197,meteorite hills 00963,19.7,1.0
16198,meteorite hills 00964,8.5,1.0
16199,meteorite hills 00965,28.1,1.0
16200,meteorite hills 00966,20.2,1.0
16201,meteorite hills 00967,69.7,1.0
16202,meteorite hills 00968,9.63,1.0
16203,meteorite hills 00969,44.8,1.0
16204,meteorite hills 00970,15.4,1.0
16205,meteorite hills 00971,28.4,1.0
16206,meteorite hills 00972,1.6,1.0
16207,meteorite hills 00973,7.0,1.0
16208,meteorite hills 00974,40.6,1.0
16209,meteorite hills 00975,40.7,1.0
16210,meteorite hills 00976,24.9,1.0
16211,meteorite hills 00977,13.2,1.0
16212,meteorite hills 00978,24.1,1.0
16213,meteorite hills 00979,10.6,1.0
16214,meteorite hills 00980,74.8,1.0
16215,meteorite hills 00981,42.3,1.0
16216,meteorite hills 00982,8.7,1.0
16217,meteorite hills 00983,9.8,1.0
16218,meteorite hills 00984,29.0,1.0
16219,meteorite hills 00985,25.4,1.0
16220,meteorite hills 00986,38.6,1.0
16221,meteorite hills 00987,31.1,1.0
16222,meteorite hills 00988,12.8,1.0
16223,meteorite hills 00989,36.1,1.0
16224,meteorite hills 00990,42.6,1.0
16225,meteorite hills 00991,25.3,1.0
16226,meteorite hills 00992,45.0,1.0
16227,meteorite hills 00993,59.2,1.0
16228,meteorite hills 00994,65.1,1.0
16229,meteorite hills 00995,53.7,1.0
16230,meteorite hills 00996,11.4,1.0
16231,meteorite hills 00997,41.3,1.0
16232,meteorite hills 00998,38.1,1.0
16233,meteorite hills 00999,8.9,1.0
16234,meteorite hills 01001,1591.0,3.0
16235,meteorite hills 01002,3922.7,3.0
16236,meteorite hills 01003,2835.0,3.0
16237,meteorite hills 01004,1554.3,3.0
16238,meteorite hills 01005,19000.0,4.0
16239,meteorite hills 01006,409.9,2.0
16240,meteorite hills 01007,390.3,2.0
16241,meteorite hills 01008,323.2,2.0
16242,meteorite hills 01009,343.0,2.0
16243,meteorite hills 01010,239.5,2.0
16244,meteorite hills 01011,136.6,2.0
16245,meteorite hills 01012,254.7,2.0
16246,meteorite hills 01013,151.8,2.0
16247,meteorite hills 01014,180.1,2.0
16248,meteorite hills 01015,211.7,2.0
16249,meteorite hills 01016,159.3,2.0
16250,meteorite hills 01017,238.0,2.0
16251,meteorite hills 01018,222.4,2.0
16252,meteorite hills 01019,164.5,2.0
16253,meteorite hills 01020,739.4,2.0
16254,meteorite hills 01021,1116.6,3.0
16255,meteorite hills 01022,1060.3,3.0
16256,meteorite hills 01023,452.8,2.0
16257,meteorite hills 01024,362.2,2.0
16258,meteorite hills 01025,518.5,2.0
16259,meteorite hills 01026,196.2,2.0
16260,meteorite hills 01027,430.9,2.0
16261,meteorite hills 01028,164.2,2.0
16262,meteorite hills 01029,218.3,2.0
16263,meteorite hills 01030,1360.2,3.0
16264,meteorite hills 01031,443.0,2.0
16265,meteorite hills 01032,247.0,2.0
16266,meteorite hills 01033,323.9,2.0
16267,meteorite hills 01034,168.7,2.0
16268,meteorite hills 01035,151.6,2.0
16269,meteorite hills 01036,329.3,2.0
16270,meteorite hills 01037,421.0,2.0
16271,meteorite hills 01038,388.0,2.0
16272,meteorite hills 01039,356.2,2.0
16273,meteorite hills 01040,216.1,2.0
16274,meteorite hills 01041,198.6,2.0
16275,meteorite hills 01042,160.6,2.0
16276,meteorite hills 01043,227.6,2.0
16277,meteorite hills 01044,127.9,2.0
16278,meteorite hills 01045,201.0,2.0
16279,meteorite hills 01046,169.0,2.0
16280,meteorite hills 01047,263.7,2.0
16281,meteorite hills 01048,198.6,2.0
16282,meteorite hills 01049,321.8,2.0
16283,meteorite hills 01050,1375.1,3.0
16284,meteorite hills 01051,621.1,2.0
16285,meteorite hills 01052,619.6,2.0
16286,meteorite hills 01053,460.6,2.0
16287,meteorite hills 01054,358.5,2.0
16288,meteorite hills 01055,224.9,2.0
16289,meteorite hills 01056,397.1,2.0
16290,meteorite hills 01057,189.3,2.0
16291,meteorite hills 01058,216.4,2.0
16292,meteorite hills 01059,441.2,2.0
16293,meteorite hills 01060,351.4,2.0
16294,meteorite hills 01061,205.4,2.0
16295,meteorite hills 01062,194.0,2.0
16296,meteorite hills 01063,173.0,2.0
16297,meteorite hills 01064,242.4,2.0
16298,meteorite hills 01065,395.2,2.0
16299,meteorite hills 01066,570.4,2.0
16300,meteorite hills 01067,125.8,2.0
16301,meteorite hills 01068,186.6,2.0
16302,meteorite hills 01069,117.1,2.0
16303,meteorite hills 01070,40.6,1.0
16304,meteorite hills 01071,4.5,1.0
16305,meteorite hills 01072,38.5,1.0
16306,meteorite hills 01073,15.7,1.0
16307,meteorite hills 01074,46.2,1.0
16308,meteorite hills 01075,29.9,1.0
16309,meteorite hills 01076,9.2,1.0
16310,meteorite hills 01077,18.9,1.0
16311,meteorite hills 01078,19.5,1.0
16312,meteorite hills 01079,11.5,1.0
16313,meteorite hills 01080,3.4,1.0
16314,meteorite hills 01081,27.4,1.0
16315,meteorite hills 01082,22.14,1.0
16316,meteorite hills 01083,12.6,1.0
16317,meteorite hills 01084,4.29,1.0
16318,meteorite hills 01085,30.6,1.0
16319,meteorite hills 01086,2.73,1.0
16320,meteorite hills 01087,28.41,1.0
16321,meteorite hills 01088,5.8,1.0
16322,meteorite hills 01089,4.1,1.0
16323,meteorite hills 01090,3.52,1.0
16324,meteorite hills 01091,8.6,1.0
16325,meteorite hills 01092,8.1,1.0
16326,meteorite hills 01093,70.0,1.0
16327,meteorite hills 01094,15.8,1.0
16328,meteorite hills 01095,45.0,1.0
16329,meteorite hills 01096,48.6,1.0
16330,meteorite hills 01097,41.7,1.0
16331,meteorite hills 01098,21.1,1.0
16332,meteorite hills 01099,17.5,1.0
16333,meteorite hills 01100,20.7,1.0
16334,meteorite hills 01101,12.5,1.0
16335,meteorite hills 01102,36.8,1.0
16336,meteorite hills 01103,29.6,1.0
16337,meteorite hills 01104,7.3,1.0
16338,meteorite hills 01105,1.7,1.0
16339,meteorite hills 01106,42.3,1.0
16340,meteorite hills 01107,32.6,1.0
16341,meteorite hills 01108,9.3,1.0
16342,meteorite hills 01109,1.9,1.0
16343,meteorite hills 01110,7.8,1.0
16344,meteorite hills 01111,32.3,1.0
16345,meteorite hills 01112,54.9,1.0
16346,meteorite hills 01113,97.4,1.0
16347,meteorite hills 01114,56.2,1.0
16348,meteorite hills 01115,111.6,2.0
16349,meteorite hills 01116,62.6,1.0
16350,meteorite hills 01117,84.1,1.0
16351,meteorite hills 01118,82.9,1.0
16352,meteorite hills 01119,114.5,2.0
16353,meteorite hills 01120,78.8,1.0
16354,meteorite hills 01121,93.1,1.0
16355,meteorite hills 01122,143.0,2.0
16356,meteorite hills 01123,35.0,1.0
16357,meteorite hills 01124,41.6,1.0
16358,meteorite hills 01125,26.7,1.0
16359,meteorite hills 01126,12.3,1.0
16360,meteorite hills 01127,15.5,1.0
16361,meteorite hills 01128,14.0,1.0
16362,meteorite hills 01129,7.0,1.0
16363,meteorite hills 01130,58.7,1.0
16364,meteorite hills 01131,15.5,1.0
16365,meteorite hills 01132,23.7,1.0
16366,meteorite hills 01133,16.6,1.0
16367,meteorite hills 01134,10.2,1.0
16368,meteorite hills 01135,43.7,1.0
16369,meteorite hills 01136,19.1,1.0
16370,meteorite hills 01138,26.3,1.0
16371,meteorite hills 01139,60.5,1.0
16372,meteorite hills 01140,80.4,1.0
16373,meteorite hills 01141,41.2,1.0
16374,meteorite hills 01142,65.8,1.0
16375,meteorite hills 01143,44.0,1.0
16376,meteorite hills 01144,29.6,1.0
16377,meteorite hills 01145,19.4,1.0
16378,meteorite hills 01146,4.9,1.0
16379,meteorite hills 01147,34.4,1.0
16380,meteorite hills 01148,18.0,1.0
16381,meteorite hills 01149,10.3,1.0
16382,meteorite hills 01150,22.9,1.0
16383,meteorite hills 01151,18.3,1.0
16384,meteorite hills 01152,11.6,1.0
16385,meteorite hills 01153,4.0,1.0
16386,meteorite hills 01154,0.4,1.0
16387,meteorite hills 01155,12.3,1.0
16388,meteorite hills 01156,12.7,1.0
16389,meteorite hills 01157,3.8,1.0
16390,meteorite hills 01158,0.6,1.0
16391,meteorite hills 01159,11.9,1.0
16392,meteorite hills 01160,35.6,1.0
16393,meteorite hills 01161,92.2,1.0
16394,meteorite hills 01162,33.1,1.0
16395,meteorite hills 01163,29.8,1.0
16396,meteorite hills 01164,34.5,1.0
16397,meteorite hills 01165,31.5,1.0
16398,meteorite hills 01166,40.0,1.0
16399,meteorite hills 01167,43.3,1.0
16400,meteorite hills 01168,11.5,1.0
16401,meteorite hills 01169,65.7,1.0
16402,meteorite hills 01170,34.9,1.0
16403,meteorite hills 01171,32.9,1.0
16404,meteorite hills 01172,13.0,1.0
16405,meteorite hills 01173,9.4,1.0
16406,meteorite hills 01174,26.3,1.0
16407,meteorite hills 01175,49.3,1.0
16408,meteorite hills 01176,24.3,1.0
16409,meteorite hills 01177,15.8,1.0
16410,meteorite hills 01178,11.9,1.0
16411,meteorite hills 01179,12.4,1.0
16412,meteorite hills 01180,11.5,1.0
16413,meteorite hills 01181,63.4,1.0
16414,meteorite hills 01182,69.9,1.0
16415,meteorite hills 01183,1.4,1.0
16416,meteorite hills 01184,1.5,1.0
16417,meteorite hills 01185,79.3,1.0
16418,meteorite hills 01186,23.9,1.0
16419,meteorite hills 01187,38.6,1.0
16420,meteorite hills 01188,25.1,1.0
16421,meteorite hills 01189,11.4,1.0
16422,meteorite hills 01190,7.9,1.0
16423,meteorite hills 01191,65.4,1.0
16424,meteorite hills 01192,25.2,1.0
16425,meteorite hills 01193,32.0,1.0
16426,meteorite hills 01194,47.6,1.0
16427,meteorite hills 01195,98.7,1.0
16428,meteorite hills 01196,58.1,1.0
16429,meteorite hills 01197,46.4,1.0
16430,meteorite hills 01198,98.5,1.0
16431,meteorite hills 01199,18.1,1.0
16432,meteorite hills 01200,22.9,1.0
16433,meteorite hills 01201,27.4,1.0
16434,meteorite hills 01202,14.5,1.0
16435,meteorite hills 01203,45.4,1.0
16436,meteorite hills 01204,124.0,2.0
16437,meteorite hills 01205,13.2,1.0
16438,meteorite hills 01206,60.6,1.0
16439,meteorite hills 01207,45.7,1.0
16440,meteorite hills 01208,41.8,1.0
16441,meteorite hills 01209,6.0,1.0
16442,meteorite hills 01210,22.8,1.0
16443,meteorite hills 01211,10.6,1.0
16444,meteorite hills 01212,31.4,1.0
16445,meteorite hills 01213,14.2,1.0
16446,meteorite hills 01214,28.9,1.0
16447,meteorite hills 01215,159.1,2.0
16448,meteorite hills 01216,8.8,1.0
16449,meteorite hills 01217,47.8,1.0
16450,meteorite hills 01218,8.1,1.0
16451,meteorite hills 01219,23.1,1.0
16452,meteorite hills 01220,12.5,1.0
16453,meteorite hills 01221,1.3,1.0
16454,meteorite hills 01222,10.8,1.0
16455,meteorite hills 01223,14.4,1.0
16456,meteorite hills 01224,14.1,1.0
16457,meteorite hills 01225,10.2,1.0
16458,meteorite hills 01226,14.7,1.0
16459,meteorite hills 01227,17.1,1.0
16460,meteorite hills 01228,13.8,1.0
16461,meteorite hills 01229,8.5,1.0
16462,meteorite hills 01230,9.7,1.0
16463,meteorite hills 01231,7.7,1.0
16464,meteorite hills 01232,7.6,1.0
16465,meteorite hills 01233,10.6,1.0
16466,meteorite hills 01234,7.0,1.0
16467,meteorite hills 01235,3.1,1.0
16468,meteorite hills 01236,11.6,1.0
16469,meteorite hills 01237,13.4,1.0
16470,meteorite hills 01238,12.9,1.0
16471,meteorite hills 01239,18.7,1.0
16472,meteorite hills 01240,60.3,1.0
16473,meteorite hills 01241,45.3,1.0
16474,meteorite hills 01242,105.4,2.0
16475,meteorite hills 01243,11.6,1.0
16476,meteorite hills 01244,76.5,1.0
16477,meteorite hills 01245,54.7,1.0
16478,meteorite hills 01246,38.0,1.0
16479,meteorite hills 01247,44.9,1.0
16480,meteorite hills 01248,20.5,1.0
16481,meteorite hills 01249,1.5,1.0
16482,meteorite hills 01250,4.8,1.0
16483,meteorite hills 01251,21.3,1.0
16484,meteorite hills 01252,13.0,1.0
16485,meteorite hills 01253,103.1,2.0
16486,meteorite hills 01254,19.0,1.0
16487,meteorite hills 01255,6.9,1.0
16488,meteorite hills 01256,167.0,2.0
16489,meteorite hills 01257,1.7,1.0
16490,meteorite hills 01258,26.6,1.0
16491,meteorite hills 01259,31.7,1.0
16492,meteorite hills 01260,25.5,1.0
16493,meteorite hills 01261,24.2,1.0
16494,meteorite hills 01262,9.7,1.0
16495,meteorite hills 01263,11.3,1.0
16496,meteorite hills 01264,20.6,1.0
16497,meteorite hills 01265,12.3,1.0
16498,meteorite hills 01266,32.2,1.0
16499,meteorite hills 01267,4.6,1.0
16500,meteorite hills 01268,8.0,1.0
16501,meteorite hills 01269,18.6,1.0
16502,meteorite hills 01270,76.7,1.0
16503,meteorite hills 01271,141.8,2.0
16504,meteorite hills 01272,113.2,2.0
16505,meteorite hills 01273,113.1,2.0
16506,meteorite hills 01274,131.9,2.0
16507,meteorite hills 01275,47.3,1.0
16508,meteorite hills 01276,61.4,1.0
16509,meteorite hills 01277,54.6,1.0
16510,meteorite hills 01278,43.0,1.0
16511,meteorite hills 01279,30.6,1.0
16512,meteorite hills 01280,63.2,1.0
16513,meteorite hills 01281,37.5,1.0
16514,meteorite hills 01282,27.7,1.0
16515,meteorite hills 01283,17.0,1.0
16516,meteorite hills 01284,19.4,1.0
16517,meteorite hills 01285,53.4,1.0
16518,meteorite hills 01286,82.6,1.0
16519,meteorite hills 01287,29.8,1.0
16520,meteorite hills 01288,17.7,1.0
16521,meteorite hills 01289,23.7,1.0
16522,meteorite hills 01290,17.2,1.0
16523,meteorite hills 01291,18.9,1.0
16524,meteorite hills 01292,7.8,1.0
16525,meteorite hills 01293,17.8,1.0
16526,meteorite hills 01294,9.7,1.0
16527,meteorite hills 01295,30.0,1.0
16528,meteorite hills 01296,10.9,1.0
16529,meteorite hills 01297,19.4,1.0
16530,meteorite hills 01298,7.4,1.0
16531,meteorite hills 01299,14.0,1.0
16532,meteorite hills 01300,4.2,1.0
16533,meteorite hills 01301,5.5,1.0
16534,meteorite hills 01302,4.6,1.0
16535,meteorite hills 01303,6.9,1.0
16536,meteorite hills 01304,9.2,1.0
16537,meteorite hills 01305,39.2,1.0
16538,meteorite hills 01306,4.8,1.0
16539,meteorite hills 01307,8.7,1.0
16540,meteorite hills 01308,13.5,1.0
16541,meteorite hills 01309,4.9,1.0
16542,meteorite hills 01310,8.2,1.0
16543,meteorite hills 01311,14.3,1.0
16544,meteorite hills 01312,12.0,1.0
16545,meteorite hills 01313,6.5,1.0
16546,meteorite hills 01314,3.4,1.0
16547,meteorite hills 01315,4.5,1.0
16548,meteorite hills 01316,5.6,1.0
16549,meteorite hills 01317,1.3,1.0
16550,meteorite hills 01318,10.6,1.0
16551,meteorite hills 01319,14.7,1.0
16552,meteorite hills 01320,3.3,1.0
16553,meteorite hills 01321,15.4,1.0
16554,meteorite hills 01322,8.4,1.0
16555,meteorite hills 01323,7.0,1.0
16556,meteorite hills 01324,10.9,1.0
16557,meteorite hills 01325,29.8,1.0
16558,meteorite hills 01326,10.9,1.0
16559,meteorite hills 96500,592.9,2.0
16560,meteorite hills 96501,4939.3,3.0
16561,meteorite hills 96502,915.6,2.0
16562,meteorite hills 96503,404.0,2.0
16563,meteorite hills 96504,618.2,2.0
16564,meteorite hills 96505,289.8,2.0
16565,meteorite hills 96506,363.5,2.0
16566,meteorite hills 96507,443.1,2.0
16567,meteorite hills 96508,629.2,2.0
16568,meteorite hills 96509,896.9,2.0
16569,meteorite hills 96510,277.9,2.0
16570,meteorite hills 96511,303.4,2.0
16571,meteorite hills 96512,2133.5,3.0
16572,meteorite hills 96513,153.4,2.0
16573,meteorite hills 96514,193.9,2.0
16574,meteorite hills 96515,308.7,2.0
16575,meteorite hills 96516,108.4,2.0
16576,meteorite hills 96517,126.6,2.0
16577,meteorite hills 96518,116.8,2.0
16578,meteorite hills 96519,121.9,2.0
16579,meteorite hills 96520,172.8,2.0
16580,meteorite hills 96521,131.9,2.0
16581,meteorite hills 96522,141.2,2.0
16582,meteorite hills 96523,100.0,1.0
16583,meteorite hills 96524,81.5,1.0
16584,meteorite hills 96525,110.3,2.0
16585,meteorite hills 96526,63.5,1.0
16586,meteorite hills 96527,15.2,1.0
16587,meteorite hills 96528,14.1,1.0
16588,meteorite hills 96529,111.6,2.0
16589,meteorite hills 96530,36.6,1.0
16590,meteorite hills 96531,46.8,1.0
16591,meteorite hills 96532,55.5,1.0
