latitude,longitude,hemisphere_ns,hemisphere_ew,location_quality,location_key
-76.29111,157.22278,south,east,valid,7363
-76.2886,157.22118,south,east,valid,7364
-76.29028,157.22778,south,east,valid,7365
-76.29167,157.2225,south,east,valid,7366
-76.29111,157.22167,south,east,valid,7367
64.7,141.2,north,east,valid,7368
-34.5,144.71667,south,east,valid,7369
33.78333,-103.57667,north,west,valid,7370
33.91667,-103.51833,north,west,valid,7371
33.79,-103.56333,north,west,valid,7372
42.318,-90.221,north,west,valid,7373
37.01667,-101.88333,north,west,valid,7374
72.88333,-25.11667,north,west,valid,7375
-28.9,146.76667,south,east,valid,7376
38.80778,-104.56944,north,west,valid,7377
38.78333,-99.33333,north,west,valid,7378
-23.83333,27.91667,south,east,valid,7379
38.5,-96.2,north,west,valid,7380
31.533333,8.883333,north,east,valid,7381
27.31417,27.96467,north,east,valid,7382
-29.45,143.6,south,east,valid,7383
-57.78667,-90.79333,south,west,valid,7384
33.71667,-100.83333,north,west,valid,7385
38.28,-97.365,north,west,valid,7386
43.56333,-97.58333,north,west,valid,7387
39.71667,-77.3,north,west,valid,7388
53.1,7.2,north,east,valid,7389
33.21888,10.83445,north,east,valid,7390
31.33333,-82.31667,north,west,valid,7391
39.86667,-83.95,north,west,valid,7392
27.26667,6.76667,north,east,valid,7393
40.03167,-105.05667,north,west,valid,7394
-25.29647,133.20006,south,east,valid,7395
51.86667,70.35,north,east,valid,7396
27.0,-104.0,north,west,valid,7397
-33.86667,121.91667,south,east,valid,7398
20.0,-102.18333,north,west,valid,7399
-42.9,-71.33333,south,west,valid,7400
34.61167,-115.03333,north,west,valid,7401
33.9,-101.75,north,west,valid,7402
-24.22983,-68.89253,south,west,valid,7403
-32.03333,139.78333,south,east,valid,7404
-18.5,16.0,south,east,valid,7405
35.98333,-101.9,north,west,valid,7406
47.95833,-96.7,north,west,valid,7407
34.47,-101.75833,north,west,valid,7408
28.83333,-81.68333,north,west,valid,7409
36.81667,-101.90833,north,west,valid,7410
43.603,-103.026,north,west,valid,7411
39.33333,-84.6,north,west,valid,7412
34.10139,-102.65,north,west,valid,7413
45.33333,-102.08333,north,west,valid,7414
33.84333,-103.93667,north,west,valid,7415
36.33333,-104.05,north,west,valid,7416
40.25,-100.23333,north,west,valid,7417
39.61667,-94.86667,north,west,valid,7418
54.99056,9.49194,north,east,valid,7419
36.55,-102.78333,north,west,valid,7420
36.58333,-102.7,north,west,valid,7421
-30.44028,121.25694,south,east,valid,7422
40.5,113.0,north,east,valid,7423
52.8,-112.98333,north,west,valid,7424
31.38972,-99.40583,north,west,valid,7425
49.883333,-103.6,north,west,valid,7426
70.0,24.0,north,east,valid,7427
34.26667,-101.56667,north,west,valid,7428
34.29833,-101.68333,north,west,valid,7429
31.735,-110.75333,north,west,valid,7430
42.03839,-120.58942,north,west,valid,7431
34.43333,-102.51667,north,west,valid,7432
39.23,-102.99,north,west,valid,7433
44.04833,-96.59167,north,west,valid,7434
40.68333,-102.81667,north,west,valid,7435
32.5225,-102.705,north,west,valid,7436
34.19333,-103.575,north,west,valid,7437
33.98333,-101.28333,north,west,valid,7438
33.98333,-101.33333,north,west,valid,7439
32.8,-101.11667,north,west,valid,7440
32.90333,-101.16278,north,west,valid,7441
63.73333,14.85,north,east,valid,7442
33.50667,-97.65139,north,west,valid,7443
33.49556,-97.58861,north,west,valid,7444
-30.81667,128.21667,south,east,valid,7445
-30.98333,127.88333,south,east,valid,7446
-30.9,128.08333,south,east,valid,7447
-30.46667,128.2,south,east,valid,7448
-30.45833,128.21667,south,east,valid,7449
-30.63333,128.125,south,east,valid,7450
-30.785,128.01667,south,east,valid,7451
-30.75,127.99167,south,east,valid,7452
-30.15,128.08333,south,east,valid,7453
-30.11667,127.86667,south,east,valid,7454
-30.78333,127.75,south,east,valid,7455
-30.78333,127.8,south,east,valid,7456
-30.15383,128.07283,south,east,valid,7457
-30.17417,128.069,south,east,valid,7458
-30.16667,128.08333,south,east,valid,7459
-30.16667,126.08333,south,east,valid,7460
-30.73783,127.95367,south,east,valid,7461
-30.757,127.95167,south,east,valid,7462
-30.77283,127.94667,south,east,valid,7463
-30.78167,127.94417,south,east,valid,7464
-30.758,127.94783,south,east,valid,7465
-30.756,127.93717,south,east,valid,7466
-30.757,127.938,south,east,valid,7467
-30.75967,127.94983,south,east,valid,7468
-30.73233,127.949,south,east,valid,7469
-30.7315,127.93917,south,east,valid,7470
-30.731,127.93917,south,east,valid,7471
-30.71667,127.93333,south,east,valid,7472
-30.75,128.08333,south,east,valid,7473
-29.41667,129.5,south,east,valid,7474
-29.58333,128.91667,south,east,valid,7475
36.1,-80.2,north,west,valid,7476
44.35,-100.38333,north,west,valid,7477
30.91667,-103.06667,north,west,valid,7478
-35.13333,-65.36667,south,west,valid,7479
33.1,-102.26667,north,west,valid,7480
30.06667,-6.9,north,west,valid,7481
33.61,-111.72,north,west,valid,7482
37.0,-109.05,north,west,valid,7483
38.81667,-104.61667,north,west,valid,7484
34.71637,-114.22197,north,west,valid,7485
32.33333,-102.745,north,west,valid,7486
38.2,-84.83333,north,west,valid,7487
36.71667,-86.56667,north,west,valid,7488
38.5,-100.0,north,west,valid,7489
46.38333,-101.23333,north,west,valid,7490
38.5,-105.5,north,west,valid,7491
-30.60833,115.16667,south,east,valid,7492
34.54,-102.56833,north,west,valid,7493
-72.95194,160.50056,south,east,valid,7494
-72.9525,160.50528,south,east,valid,7495
-72.95194,160.50806,south,east,valid,7496
-72.95167,160.50889,south,east,valid,7497
-72.95167,160.50917,south,east,valid,7498
-72.95194,160.50944,south,east,valid,7499
-72.95278,160.51139,south,east,valid,7500
-72.9525,160.5075,south,east,valid,7501
-72.96361,160.53667,south,east,valid,7502
-72.97111,160.33389,south,east,valid,7503
-72.98722,160.40639,south,east,valid,7504
-72.98889,160.405,south,east,valid,7505
-72.98889,160.40583,south,east,valid,7506
-72.98917,160.40583,south,east,valid,7507
-72.98889,160.40528,south,east,valid,7508
-72.98889,160.40472,south,east,valid,7509
-72.99,160.40333,south,east,valid,7510
-72.98972,160.40333,south,east,valid,7511
-72.98667,160.4025,south,east,valid,7512
-72.9875,160.40056,south,east,valid,7513
-72.9525,160.51833,south,east,valid,7514
-72.98889,160.40611,south,east,valid,7515
-72.98889,160.40556,south,east,valid,7516
-72.99028,160.40389,south,east,valid,7517
-72.99028,160.40444,south,east,valid,7518
-72.99056,160.40278,south,east,valid,7519
-72.99083,160.4025,south,east,valid,7520
-72.99,160.40389,south,east,valid,7521
-72.99083,160.40333,south,east,valid,7522
-72.99028,160.40194,south,east,valid,7523
-72.98944,160.40722,south,east,valid,7524
-72.99083,160.4075,south,east,valid,7525
-72.98917,160.40722,south,east,valid,7526
-72.98833,160.40694,south,east,valid,7527
-72.98917,160.40528,south,east,valid,7528
-72.98944,160.40278,south,east,valid,7529
-72.98972,160.40444,south,east,valid,7530
-72.98944,160.40611,south,east,valid,7531
-72.99,160.40722,south,east,valid,7532
-72.98917,160.405,south,east,valid,7533
-72.98944,160.40694,south,east,valid,7534
-72.98972,160.40556,south,east,valid,7535
-72.98833,160.40722,south,east,valid,7536
-72.95333,160.45806,south,east,valid,7537
-72.98806,160.40611,south,east,valid,7538
-72.98861,160.40639,south,east,valid,7539
-72.98944,160.40444,south,east,valid,7540
-72.98778,160.40944,south,east,valid,7541
-72.98778,160.40861,south,east,valid,7542
-72.98806,160.40833,south,east,valid,7543
-72.98861,160.40722,south,east,valid,7544
-72.98917,160.40667,south,east,valid,7545
-72.98972,160.405,south,east,valid,7546
-72.99,160.40639,south,east,valid,7547
-72.98972,160.4025,south,east,valid,7548
-72.99,160.40306,south,east,valid,7549
-72.99,160.40278,south,east,valid,7550
-72.99056,160.40611,south,east,valid,7551
-72.99056,160.405,south,east,valid,7552
-72.95278,160.41278,south,east,valid,7553
-72.95417,160.45194,south,east,valid,7554
-72.9525,160.44972,south,east,valid,7555
-72.95194,160.45417,south,east,valid,7556
-72.98972,160.40722,south,east,valid,7557
-72.98972,160.40667,south,east,valid,7558
-72.99083,160.40417,south,east,valid,7559
-72.98889,160.40778,south,east,valid,7560
-72.97333,160.47472,south,east,valid,7561
-72.95417,160.4475,south,east,valid,7562
-72.95222,160.45528,south,east,valid,7563
-72.95222,160.45556,south,east,valid,7564
-72.95222,160.46028,south,east,valid,7565
-72.95194,160.45444,south,east,valid,7566
-72.95194,160.45556,south,east,valid,7567
-72.95361,160.45306,south,east,valid,7568
-72.95333,160.46083,south,east,valid,7569
-72.95333,160.46194,south,east,valid,7570
-72.95417,160.43833,south,east,valid,7571
-72.95167,160.51167,south,east,valid,7572
-72.95194,160.46056,south,east,valid,7573
-72.95222,160.46139,south,east,valid,7574
-72.95417,160.41306,south,east,valid,7575
-72.95167,160.51111,south,east,valid,7576
-72.95028,160.51194,south,east,valid,7577
-72.95194,160.50833,south,east,valid,7578
-72.95222,160.50611,south,east,valid,7579
-72.95278,160.46528,south,east,valid,7580
-72.95278,160.46361,south,east,valid,7581
-72.95222,160.4625,south,east,valid,7582
-72.95306,160.49861,south,east,valid,7583
-72.95417,160.46222,south,east,valid,7584
-72.95194,160.45917,south,east,valid,7585
-72.95278,160.52056,south,east,valid,7586
-72.99444,160.40056,south,east,valid,7587
-72.97056,160.52306,south,east,valid,7588
-72.99083,160.40444,south,east,valid,7589
-72.99194,160.4,south,east,valid,7590
-72.99194,160.40028,south,east,valid,7591
-72.95194,160.46361,south,east,valid,7592
-72.95167,160.46306,south,east,valid,7593
-72.9525,160.465,south,east,valid,7594
-72.95194,160.46722,south,east,valid,7595
-72.95194,160.45944,south,east,valid,7596
-72.95222,160.45917,south,east,valid,7597
-72.95306,160.45667,south,east,valid,7598
-72.99222,160.39972,south,east,valid,7599
-72.9925,160.4,south,east,valid,7600
-72.99222,160.4,south,east,valid,7601
-72.9925,160.40167,south,east,valid,7602
-72.99361,160.41389,south,east,valid,7603
-72.99222,160.39611,south,east,valid,7604
-72.99472,160.39972,south,east,valid,7605
-72.9775,160.51083,south,east,valid,7606
-72.99222,160.40028,south,east,valid,7607
-72.99306,160.40028,south,east,valid,7608
-72.99306,160.40056,south,east,valid,7609
-72.99278,160.40694,south,east,valid,7610
-72.97361,160.33806,south,east,valid,7611
-72.93417,160.64861,south,east,valid,7612
-72.98833,160.34667,south,east,valid,7613
-72.95972,160.64889,south,east,valid,7614
-72.98778,160.40083,south,east,valid,7615
-72.98806,160.39917,south,east,valid,7616
-72.98833,160.40139,south,east,valid,7617
-72.98944,160.40222,south,east,valid,7618
-72.98972,160.40306,south,east,valid,7619
-72.9925,160.39528,south,east,valid,7620
-72.99333,160.4,south,east,valid,7621
-72.98917,160.40417,south,east,valid,7622
-72.98694,160.40833,south,east,valid,7623
-72.95194,160.52222,south,east,valid,7624
-72.95167,160.52139,south,east,valid,7625
-72.95278,160.52222,south,east,valid,7626
-72.9525,160.52389,south,east,valid,7627
-72.9525,160.46944,south,east,valid,7628
-72.97222,160.33833,south,east,valid,7629
-72.95386,160.49097,south,east,valid,7630
-72.95292,160.49742,south,east,valid,7631
-72.95275,160.49733,south,east,valid,7632
-72.95275,160.4975,south,east,valid,7633
-72.95514,160.38425,south,east,valid,7634
-72.95219,160.50636,south,east,valid,7635
-72.95236,160.50719,south,east,valid,7636
-72.95111,160.51078,south,east,valid,7637
-72.95131,160.51306,south,east,valid,7638
-72.95169,160.51428,south,east,valid,7639
-72.95186,160.51403,south,east,valid,7640
-72.95147,160.51397,south,east,valid,7641
-72.95217,160.52081,south,east,valid,7642
-72.95233,160.52183,south,east,valid,7643
-72.95272,160.48664,south,east,valid,7644
-72.95308,160.4765,south,east,valid,7645
-72.95269,160.47017,south,east,valid,7646
-72.95114,160.46364,south,east,valid,7647
-72.95089,160.45994,south,east,valid,7648
-72.95175,160.45458,south,east,valid,7649
-72.95267,160.45167,south,east,valid,7650
-72.95261,160.44547,south,east,valid,7651
-72.95422,160.45097,south,east,valid,7652
-72.95275,160.49819,south,east,valid,7653
-72.95275,160.49833,south,east,valid,7654
-72.95275,160.49856,south,east,valid,7655
-72.95203,160.50939,south,east,valid,7656
-72.95156,160.51194,south,east,valid,7657
-72.9515,160.51303,south,east,valid,7658
-72.95144,160.51325,south,east,valid,7659
-72.95161,160.51372,south,east,valid,7660
-72.95161,160.51408,south,east,valid,7661
-72.95108,160.51425,south,east,valid,7662
-72.95136,160.51608,south,east,valid,7663
-72.95192,160.51983,south,east,valid,7664
-72.95217,160.5225,south,east,valid,7665
-72.95333,160.48944,south,east,valid,7666
-72.95258,160.46725,south,east,valid,7667
-72.95222,160.46639,south,east,valid,7668
-72.95358,160.49214,south,east,valid,7669
-72.95281,160.46431,south,east,valid,7670
-72.95244,160.46161,south,east,valid,7671
-72.95131,160.45906,south,east,valid,7672
-72.95164,160.45825,south,east,valid,7673
-72.95275,160.45725,south,east,valid,7674
-72.95242,160.44842,south,east,valid,7675
-72.95308,160.44036,south,east,valid,7676
-72.988,160.40606,south,east,valid,7677
-72.98897,160.40506,south,east,valid,7678
-72.99542,160.39733,south,east,valid,7679
-72.99558,160.39492,south,east,valid,7680
-72.99564,160.394,south,east,valid,7681
-72.99486,160.39028,south,east,valid,7682
-72.99517,160.38925,south,east,valid,7683
-72.99486,160.39875,south,east,valid,7684
-72.99453,160.39992,south,east,valid,7685
-72.95297,160.44314,south,east,valid,7686
-72.95336,160.44256,south,east,valid,7687
-72.95339,160.44231,south,east,valid,7688
-72.95233,160.45447,south,east,valid,7689
-72.95397,160.48642,south,east,valid,7690
-72.95281,160.44414,south,east,valid,7691
-72.95256,160.44364,south,east,valid,7692
-72.95414,160.44164,south,east,valid,7693
-72.98778,160.40728,south,east,valid,7694
-72.98886,160.40603,south,east,valid,7695
-72.99531,160.39394,south,east,valid,7696
-72.99547,160.39372,south,east,valid,7697
-72.99478,160.39561,south,east,valid,7698
-72.95669,160.47436,south,east,valid,7699
-72.96133,160.69708,south,east,valid,7700
-72.96433,160.68992,south,east,valid,7701
-72.99394,160.3915,south,east,valid,7702
-72.99503,160.389,south,east,valid,7703
-72.99422,160.40414,south,east,valid,7704
-72.95144,160.51233,south,east,valid,7705
-72.95144,160.51436,south,east,valid,7706
-72.95161,160.51531,south,east,valid,7707
-72.95178,160.50997,south,east,valid,7708
-72.95222,160.50161,south,east,valid,7709
-72.95228,160.50106,south,east,valid,7710
-72.95275,160.44483,south,east,valid,7711
-72.95273,160.44657,south,east,valid,7712
-72.95295,160.44718,south,east,valid,7713
-72.95355,160.45005,south,east,valid,7714
-72.95388,160.45022,south,east,valid,7715
-72.9539,160.45248,south,east,valid,7716
-72.95392,160.45612,south,east,valid,7717
-72.95302,160.45972,south,east,valid,7718
-72.95267,160.46532,south,east,valid,7719
-72.95278,160.47237,south,east,valid,7720
-72.95225,160.4715,south,east,valid,7721
-72.95295,160.47652,south,east,valid,7722
-72.95277,160.47958,south,east,valid,7723
-72.95275,160.4837,south,east,valid,7724
-72.95243,160.48522,south,east,valid,7725
-72.9531,160.48677,south,east,valid,7726
-72.95252,160.48928,south,east,valid,7727
-72.95245,160.49077,south,east,valid,7728
-72.95312,160.49633,south,east,valid,7729
-72.9529,160.47965,south,east,valid,7730
-72.95268,160.48213,south,east,valid,7731
-72.95215,160.50155,south,east,valid,7732
-72.95205,160.4872,south,east,valid,7733
-72.9523,160.5038,south,east,valid,7734
-72.95202,160.50618,south,east,valid,7735
-72.95243,160.49085,south,east,valid,7736
-72.9519,160.51957,south,east,valid,7737
-72.95235,160.48365,south,east,valid,7738
-72.96418,160.51073,south,east,valid,7739
-72.95183,160.50678,south,east,valid,7740
-72.9505,160.4636,south,east,valid,7741
-72.95077,160.4584,south,east,valid,7742
-72.95163,160.45017,south,east,valid,7743
-72.9533,160.44603,south,east,valid,7744
-72.95212,160.46458,south,east,valid,7745
-72.96663,160.52762,south,east,valid,7746
-72.9524,160.5033,south,east,valid,7747
-72.95128,160.51542,south,east,valid,7748
-72.95058,160.51718,south,east,valid,7749
-72.95195,160.50757,south,east,valid,7750
-72.9524,160.46983,south,east,valid,7751
-72.96313,160.49992,south,east,valid,7752
-72.95285,160.48508,south,east,valid,7753
-72.95283,160.48513,south,east,valid,7754
-72.95145,160.51087,south,east,valid,7755
-72.95137,160.46503,south,east,valid,7756
-72.95158,160.46172,south,east,valid,7757
-72.95193,160.4563,south,east,valid,7758
-72.9543,160.42857,south,east,valid,7759
-72.95305,160.45358,south,east,valid,7760
-72.95293,160.45298,south,east,valid,7761
-72.95488,160.47328,south,east,valid,7762
-72.95725,160.47038,south,east,valid,7763
-72.95502,160.48016,south,east,valid,7764
-72.95502,160.43827,south,east,valid,7765
-72.95498,160.49178,south,east,valid,7766
-72.95551,160.44071,south,east,valid,7767
-72.97296,160.48444,south,east,valid,7768
-72.95341,160.52175,south,east,valid,7769
-72.95381,160.50646,south,east,valid,7770
-72.95404,160.52236,south,east,valid,7771
-72.95489,160.44163,south,east,valid,7772
-72.95533,160.43857,south,east,valid,7773
-72.954,160.50405,south,east,valid,7774
-72.95556,160.44775,south,east,valid,7775
-72.95404,160.50371,south,east,valid,7776
-72.95413,160.50524,south,east,valid,7777
-72.95359,160.50952,south,east,valid,7778
-72.9535,160.51411,south,east,valid,7779
-72.95315,160.52359,south,east,valid,7780
-72.95261,160.5268,south,east,valid,7781
-72.95556,160.46457,south,east,valid,7782
