meteorite_id,location_key,time_key,classification_key,mass_g,severity_score,mass_category,fall_found_flag,location_quality
54366,38,46,23,2.3,1.0,tiny,found,valid
54367,38,46,105,35.1,1.0,small,found,valid
54368,38,46,141,2.5,1.0,tiny,found,valid
54369,38,46,180,145.1,2.0,medium,found,valid
53475,38,46,141,60.3,1.0,small,found,valid
53476,38,46,105,38.3,1.0,small,found,valid
53477,38,46,23,68.5,1.0,small,found,valid
53478,38,46,23,41.3,1.0,small,found,valid
53479,38,46,177,90.3,1.0,small,found,valid
53480,38,46,141,110.3,2.0,medium,found,valid
53481,38,46,105,53.8,1.0,small,found,valid
53482,38,46,105,51.0,1.0,small,found,valid
53483,38,46,105,51.3,1.0,small,found,valid
55149,38,46,23,34.1,1.0,small,found,valid
55150,38,46,141,19.4,1.0,small,found,valid
55151,38,46,105,17.1,1.0,small,found,valid
55152,38,46,108,20.3,1.0,small,found,valid
55153,38,46,23,24.7,1.0,small,found,valid
55154,38,46,105,24.0,1.0,small,found,valid
55155,38,46,105,21.3,1.0,small,found,valid
55156,38,46,105,43.1,1.0,small,found,valid
55157,38,46,23,23.4,1.0,small,found,valid
56014,38,46,434,28.8,1.0,small,found,valid
54370,38,46,141,5.1,1.0,tiny,found,valid
54371,38,46,137,4.5,1.0,tiny,found,valid
54372,38,46,131,10.9,1.0,small,found,valid
54373,38,46,131,14.6,1.0,small,found,valid
54374,38,46,105,17.8,1.0,small,found,valid
54375,38,46,202,4.9,1.0,tiny,found,valid
54376,38,46,108,3.8,1.0,tiny,found,valid
54377,38,46,448,9.1,1.0,tiny,found,valid
54378,38,46,141,4.1,1.0,tiny,found,valid
54379,38,46,141,4.7,1.0,tiny,found,valid
54380,38,46,137,3.2,1.0,tiny,found,valid
54381,38,46,105,2.4,1.0,tiny,found,valid
54382,38,46,137,0.9,1.0,tiny,found,valid
54383,38,46,105,5.0,1.0,tiny,found,valid
54384,38,46,137,2.4,1.0,tiny,found,valid
54385,38,46,137,1.7,1.0,tiny,found,valid
54386,38,46,105,3.6,1.0,tiny,found,valid
54387,38,46,89,2.7,1.0,tiny,found,valid
54388,38,46,141,1.4,1.0,tiny,found,valid
54389,38,46,141,1.0,1.0,tiny,found,valid
54390,38,46,105,1.5,1.0,tiny,found,valid
55158,38,46,177,1.3,1.0,tiny,found,valid
54391,38,46,137,1.8,1.0,tiny,found,valid
54392,38,46,137,0.9,1.0,tiny,found,valid
54393,38,46,137,0.6,1.0,tiny,found,valid
54394,38,46,105,2.0,1.0,tiny,found,valid
54395,38,46,23,4.3,1.0,tiny,found,valid
54396,38,46,108,1.9,1.0,tiny,found,valid
54397,38,46,105,3.7,1.0,tiny,found,valid
54398,38,46,105,1.9,1.0,tiny,found,valid
54399,38,46,141,33.1,1.0,small,found,valid
55159,38,46,131,14.0,1.0,small,found,valid
54400,38,46,105,9.0,1.0,tiny,found,valid
54401,38,46,137,48.0,1.0,small,found,valid
54402,38,46,105,54.0,1.0,small,found,valid
54403,38,46,108,12.8,1.0,small,found,valid
54404,38,46,131,13.1,1.0,small,found,valid
54405,38,46,108,7.4,1.0,tiny,found,valid
54406,38,46,131,1.3,1.0,tiny,found,valid
55160,38,46,177,0.7,1.0,tiny,found,valid
54407,38,46,105,1.9,1.0,tiny,found,valid
54408,38,46,131,6.4,1.0,tiny,found,valid
54409,38,46,105,4.5,1.0,tiny,found,valid
54410,38,46,131,2.4,1.0,tiny,found,valid
54411,38,46,105,2.3,1.0,tiny,found,valid
55161,38,46,449,0.9,1.0,tiny,found,valid
54412,38,46,141,2.8,1.0,tiny,found,valid
54413,38,46,23,8.5,1.0,tiny,found,valid
54414,38,46,23,6.1,1.0,tiny,found,valid
56015,38,46,23,135.6,2.0,medium,found,valid
56016,38,46,108,117.1,2.0,medium,found,valid
56017,38,46,105,76.09999999999998,1.0,small,found,valid
56018,38,46,23,111.3,2.0,medium,found,valid
56019,38,46,23,91.7,1.0,small,found,valid
56020,38,46,23,90.1,1.0,small,found,valid
56021,38,46,108,124.9,2.0,medium,found,valid
56022,38,46,23,166.4,2.0,medium,found,valid
56023,38,46,23,109.3,2.0,medium,found,valid
56024,38,46,23,70.2,1.0,small,found,valid
55162,38,46,105,130.3,2.0,medium,found,valid
55163,38,46,141,167.7,2.0,medium,found,valid
55164,38,46,108,87.5,1.0,small,found,valid
55165,38,46,108,70.9,1.0,small,found,valid
55166,38,46,141,81.8,1.0,small,found,valid
55167,38,46,141,130.2,2.0,medium,found,valid
55168,38,46,23,24.9,1.0,small,found,valid
56025,38,46,105,81.59999999999998,1.0,small,found,valid
55169,38,46,137,75.7,1.0,small,found,valid
55170,38,46,137,69.3,1.0,small,found,valid
56026,38,46,141,32.8,1.0,small,found,valid
56027,38,46,105,63.5,1.0,small,found,valid
56028,38,46,141,37.2,1.0,small,found,valid
56029,38,46,23,47.0,1.0,small,found,valid
56030,38,46,105,19.9,1.0,small,found,valid
56031,38,46,141,14.6,1.0,small,found,valid
56032,38,46,23,40.0,1.0,small,found,valid
56033,38,46,105,38.1,1.0,small,found,valid
56034,38,46,23,46.3,1.0,small,found,valid
56035,38,46,141,51.2,1.0,small,found,valid
55171,38,46,141,30.0,1.0,small,found,valid
55172,38,46,23,12.1,1.0,small,found,valid
55173,38,46,141,23.6,1.0,small,found,valid
55174,38,46,131,34.1,1.0,small,found,valid
55175,38,46,141,26.3,1.0,small,found,valid
55176,38,46,141,14.6,1.0,small,found,valid
55177,38,46,137,12.3,1.0,small,found,valid
55178,38,46,137,5.2,1.0,tiny,found,valid
55179,38,46,23,2.3,1.0,tiny,found,valid
55180,38,46,141,3.7,1.0,tiny,found,valid
55181,38,46,177,5.5,1.0,tiny,found,valid
55182,38,46,177,7.0,1.0,tiny,found,valid
54415,38,46,108,6.3,1.0,tiny,found,valid
54416,38,46,141,4.2,1.0,tiny,found,valid
54417,38,46,141,1.8,1.0,tiny,found,valid
54418,38,46,131,5.3,1.0,tiny,found,valid
54419,38,46,23,0.7,1.0,tiny,found,valid
55183,38,46,177,2.5,1.0,tiny,found,valid
54420,38,46,105,0.6,1.0,tiny,found,valid
54421,38,46,137,2.3,1.0,tiny,found,valid
55184,38,46,131,6.4,1.0,tiny,found,valid
55185,38,46,137,14.8,1.0,small,found,valid
55186,38,46,105,4.1,1.0,tiny,found,valid
55187,38,46,105,6.1,1.0,tiny,found,valid
55188,38,46,108,0.5,1.0,tiny,found,valid
55189,38,46,131,3.7,1.0,tiny,found,valid
55190,38,46,137,1.3,1.0,tiny,found,valid
55191,38,46,177,1.8,1.0,tiny,found,valid
55192,38,46,141,0.5,1.0,tiny,found,valid
55193,38,46,108,1.8,1.0,tiny,found,valid
55194,38,46,141,10.4,1.0,small,found,valid
55195,38,46,105,9.7,1.0,tiny,found,valid
55196,38,46,137,13.8,1.0,small,found,valid
55197,38,46,131,9.5,1.0,tiny,found,valid
55198,38,46,108,8.8,1.0,tiny,found,valid
55199,38,46,177,7.3,1.0,tiny,found,valid
55200,38,46,141,5.0,1.0,tiny,found,valid
55201,38,46,141,4.5,1.0,tiny,found,valid
55202,38,46,137,7.6,1.0,tiny,found,valid
55203,38,46,177,3.9,1.0,tiny,found,valid
56036,38,46,105,99.4,1.0,small,found,valid
56037,38,46,141,61.0,1.0,small,found,valid
56038,38,46,105,71.3,1.0,small,found,valid
56039,38,46,105,67.9,1.0,small,found,valid
56040,38,46,105,45.5,1.0,small,found,valid
56041,38,46,105,106.3,2.0,medium,found,valid
56042,38,46,141,128.4,2.0,medium,found,valid
56043,38,46,108,139.5,2.0,medium,found,valid
56044,38,46,108,115.6,2.0,medium,found,valid
56045,38,46,23,170.7,2.0,medium,found,valid
56046,38,46,204,150.0,2.0,medium,found,valid
55204,38,46,141,11.9,1.0,small,found,valid
55205,38,46,105,76.59999999999998,1.0,small,found,valid
55206,38,46,105,23.4,1.0,small,found,valid
55207,38,46,105,33.3,1.0,small,found,valid
55208,38,46,108,17.9,1.0,small,found,valid
56047,38,46,108,23.7,1.0,small,found,valid
55209,38,46,150,29.2,1.0,small,found,valid
55210,38,46,141,12.2,1.0,small,found,valid
55211,38,46,141,16.9,1.0,small,found,valid
54422,38,46,105,11.8,1.0,small,found,valid
54423,38,46,131,26.4,1.0,small,found,valid
54424,38,46,105,8.6,1.0,tiny,found,valid
54425,38,46,141,9.0,1.0,tiny,found,valid
54426,38,46,108,4.8,1.0,tiny,found,valid
54427,38,46,141,6.7,1.0,tiny,found,valid
54428,38,46,141,3.2,1.0,tiny,found,valid
54429,38,46,108,6.4,1.0,tiny,found,valid
55212,38,46,141,3.6,1.0,tiny,found,valid
54430,38,46,108,3.8,1.0,tiny,found,valid
55213,38,46,108,1.2,1.0,tiny,found,valid
55214,38,46,108,2.1,1.0,tiny,found,valid
55215,38,46,108,0.7,1.0,tiny,found,valid
55216,38,46,105,1.8,1.0,tiny,found,valid
55217,38,46,137,0.5,1.0,tiny,found,valid
55218,38,46,177,0.8,1.0,tiny,found,valid
55219,38,46,105,0.7,1.0,tiny,found,valid
55220,38,46,137,2.9,1.0,tiny,found,valid
55221,38,46,131,1.6,1.0,tiny,found,valid
55222,38,46,137,7.5,1.0,tiny,found,valid
55223,38,46,141,1.7,1.0,tiny,found,valid
55224,38,46,105,1.0,1.0,tiny,found,valid
55225,38,46,23,1.8,1.0,tiny,found,valid
55226,38,46,202,2.5,1.0,tiny,found,valid
55227,38,46,105,0.6,1.0,tiny,found,valid
55228,38,46,141,2.6,1.0,tiny,found,valid
55229,38,46,137,1.2,1.0,tiny,found,valid
55230,38,46,177,0.3,1.0,tiny,found,valid
55231,38,46,105,2.3,1.0,tiny,found,valid
55232,38,46,141,1.8,1.0,tiny,found,valid
55233,38,46,137,4.7,1.0,tiny,found,valid
55234,38,46,141,4.8,1.0,tiny,found,valid
55235,38,46,137,8.9,1.0,tiny,found,valid
55236,38,46,105,5.6,1.0,tiny,found,valid
55237,38,46,141,2.4,1.0,tiny,found,valid
55238,38,46,141,2.8,1.0,tiny,found,valid
55239,38,46,137,4.8,1.0,tiny,found,valid
55240,38,46,137,3.4,1.0,tiny,found,valid
55241,38,46,448,7.5,1.0,tiny,found,valid
55242,38,46,141,1.6,1.0,tiny,found,valid
55243,38,46,173,98.1,1.0,small,found,valid
55244,38,46,154,38.5,1.0,small,found,valid
55245,38,46,268,1.1,1.0,tiny,found,valid
55246,38,46,177,1.5,1.0,tiny,found,valid
55247,38,46,234,0.8,1.0,tiny,found,valid
55248,38,46,446,3.1,1.0,tiny,found,valid
55249,38,46,218,1.4,1.0,tiny,found,valid
55250,38,46,141,1.2,1.0,tiny,found,valid
55251,38,46,177,3.8,1.0,tiny,found,valid
55252,38,46,177,2.1,1.0,tiny,found,valid
55253,38,46,105,21.9,1.0,small,found,valid
55254,38,46,105,36.0,1.0,small,found,valid
55255,38,46,218,4.9,1.0,tiny,found,valid
55256,38,46,218,2.0,1.0,tiny,found,valid
55257,38,46,176,6.5,1.0,tiny,found,valid
52371,38,46,226,9.8,1.0,tiny,found,valid
55258,38,46,105,24.7,1.0,small,found,valid
55259,38,46,105,43.0,1.0,small,found,valid
55260,38,46,105,49.3,1.0,small,found,valid
55261,38,46,105,41.1,1.0,small,found,valid
56048,38,46,23,0.3,1.0,tiny,found,valid
56049,38,46,141,47.0,1.0,small,found,valid
56050,38,46,141,46.9,1.0,small,found,valid
56051,38,46,141,9.3,1.0,tiny,found,valid
56052,38,46,395,32.5,1.0,small,found,valid
56053,38,46,141,31.4,1.0,small,found,valid
56054,38,46,141,25.6,1.0,small,found,valid
56055,38,46,273,5.6,1.0,tiny,found,valid
56056,38,46,141,9.9,1.0,tiny,found,valid
56057,38,46,141,35.0,1.0,small,found,valid
52372,38,46,154,51.7,1.0,small,found,valid
56058,38,108,176,6.8,1.0,tiny,found,valid
57127,38,108,280,42.0,1.0,small,found,valid
57128,38,108,154,69.6,1.0,small,found,valid
57129,38,108,226,6.9,1.0,tiny,found,valid
56059,38,108,208,130.8,2.0,medium,found,valid
17060,13324,34,131,1145.0,3.0,large,found,valid
56060,38,108,177,2.8,1.0,tiny,found,valid
56061,38,108,177,60.8,1.0,small,found,valid
56062,38,108,218,41.9,1.0,small,found,valid
57130,38,108,226,39.3,1.0,small,found,valid
56063,38,108,226,29.8,1.0,small,found,valid
56064,38,108,226,27.2,1.0,small,found,valid
57131,38,108,226,30.1,1.0,small,found,valid
56065,38,108,226,21.5,1.0,small,found,valid
56066,38,108,177,10.4,1.0,small,found,valid
56067,38,108,226,16.2,1.0,small,found,valid
56068,38,108,226,19.8,1.0,small,found,valid
56069,38,108,154,40.0,1.0,small,found,valid
56070,38,108,432,247.3,2.0,medium,found,valid
57132,38,108,280,102.1,2.0,medium,found,valid
57133,38,108,280,40.3,1.0,small,found,valid
57134,38,108,208,3.8,1.0,tiny,found,valid
57135,38,108,208,74.2,1.0,small,found,valid
16655,13323,202,131,496.9,2.0,medium,found,valid
16656,13323,93,131,2419.8,3.0,large,found,valid
16657,13323,93,141,4037.3,3.0,large,found,valid
16658,13323,93,135,1460.0,3.0,large,found,valid
16659,13323,93,131,613.4,2.0,medium,found,valid
16660,13323,93,131,1330.6,3.0,large,found,valid
16661,13323,93,105,1710.1,3.0,large,found,valid
16662,13323,93,23,305.2,2.0,medium,found,valid
16663,13323,93,228,291.7,2.0,medium,found,valid
16664,13323,93,141,352.7,2.0,medium,found,valid
16665,13323,93,23,273.6,2.0,medium,found,valid
16666,13323,93,131,315.7,2.0,medium,found,valid
16667,13323,93,23,287.6,2.0,medium,found,valid
16668,13323,93,105,142.1,2.0,medium,found,valid
16669,13323,93,131,174.5,2.0,medium,found,valid
16670,13323,93,105,150.7,2.0,medium,found,valid
16671,13323,93,137,63.0,1.0,small,found,valid
16672,13323,93,105,66.4,1.0,small,found,valid
16673,13323,93,105,45.6,1.0,small,found,valid
16674,13323,93,105,475.4,2.0,medium,found,valid
16675,13323,93,23,249.1,2.0,medium,found,valid
16676,13323,93,23,400.0,2.0,medium,found,valid
16677,13323,93,105,385.9,2.0,medium,found,valid
16678,13323,93,137,239.1,2.0,medium,found,valid
16679,13323,93,23,109.0,2.0,medium,found,valid
16680,13323,93,131,29.3,1.0,small,found,valid
16681,13323,93,131,17.8,1.0,small,found,valid
16682,13323,93,23,15.4,1.0,small,found,valid
16683,13323,93,137,12.6,1.0,small,found,valid
16684,13323,93,105,6.0,1.0,tiny,found,valid
16685,13323,93,137,46.1,1.0,small,found,valid
16686,13325,39,105,7464.0,3.0,large,found,valid
16687,13326,154,137,88000.0,4.0,massive,found,valid
16688,13327,87,186,26500.0,4.0,massive,found,valid
16690,13328,16,105,34.0,1.0,small,found,valid
16691,13329,170,450,2040.0,3.0,large,found,valid
16693,13330,253,105,1224.0,3.0,large,found,valid
36589,148,18,135,42.6,1.0,small,found,missing
16694,13331,181,300,89400.0,4.0,massive,found,valid
16698,148,44,256,6.1,1.0,tiny,found,missing
16699,148,44,203,1.8,1.0,tiny,found,missing
44722,13332,216,137,362.0,2.0,medium,found,valid
16704,13333,7,203,12000.0,4.0,massive,found,valid
16705,13334,100,206,10000.0,3.0,large,found,valid
16708,13335,89,179,3416.0,3.0,large,found,valid
48952,13336,82,234,698.8,2.0,medium,found,valid
16710,13337,161,257,1700.0,3.0,large,found,valid
16712,629,214,137,1800.0,3.0,large,found,valid
34059,13338,170,192,586.0,2.0,medium,found,valid
16714,13339,58,451,789.2,2.0,medium,found,valid
16716,13340,182,185,104000.0,5.0,massive,found,valid
16718,13341,59,317,27900.0,4.0,massive,found,valid
16722,13342,74,206,360000.0,5.0,massive,found,valid
16724,13343,184,178,116.8,2.0,medium,found,valid
16728,13344,177,208,210.0,2.0,medium,found,valid
16731,13345,72,319,2000.0,3.0,large,found,valid
16732,13346,202,224,524.5,2.0,medium,found,valid
16734,13347,66,298,13200.0,4.0,massive,found,valid
16735,13348,72,452,14040.0,4.0,massive,found,valid
16739,13349,83,186,77000.0,4.0,massive,found,valid
16741,13350,40,238,290000.0,5.0,massive,found,valid
16743,13351,62,319,2426.0,3.0,large,found,valid
16744,13352,187,203,330.0,2.0,medium,found,valid
16745,13353,259,186,10100000.0,5.0,massive,found,valid
16746,13354,141,137,295000.0,5.0,massive,found,valid
48656,13355,82,141,750.0,2.0,medium,found,valid
16748,13356,66,206,2750.0,3.0,large,found,valid
16749,13357,10,453,1387.0,3.0,large,found,valid
16750,13358,92,391,16300.0,4.0,massive,found,valid
16751,13359,188,131,369.0,2.0,medium,found,valid
16752,13360,200,131,1430.0,3.0,large,found,valid
51707,13361,93,105,18200.0,4.0,massive,found,valid
16753,13362,174,137,6400.0,3.0,large,found,valid
17155,148,93,131,716.0,2.0,medium,found,missing
16754,13363,12,152,7100.0,3.0,large,found,valid
16755,13364,37,105,6220.0,3.0,large,found,valid
16756,13365,34,134,200000.0,5.0,massive,found,valid
16757,13366,184,135,1800.0,3.0,large,found,valid
16758,13367,149,147,32383.0,4.0,massive,found,valid
16760,13368,58,105,8810.0,3.0,large,found,valid
16761,3018,176,181,304.0,2.0,medium,found,valid
16763,13369,63,238,13600.0,4.0,massive,found,valid
16764,13370,4,137,4108.0,3.0,large,found,valid
16765,13371,4,137,13773.0,4.0,massive,found,valid
35733,148,107,178,151.9,2.0,medium,found,missing
16767,148,18,208,141.3,2.0,medium,found,missing
16768,13372,82,141,725.2,2.0,medium,found,valid
16769,13373,165,137,1644.4,3.0,large,found,valid
16770,13373,165,132,17.4,1.0,small,found,valid
16771,13374,98,262,734000.0,5.0,massive,found,valid
16772,13375,151,89,11300.0,4.0,massive,found,valid
16773,13376,67,186,326000.0,5.0,massive,found,valid
16774,13377,96,431,22000.0,4.0,massive,found,valid
56960,38,186,108,711.3,2.0,medium,found,valid
16775,13378,128,137,2104.2,3.0,large,found,valid
16776,13378,128,280,1622.7,3.0,large,found,valid
16777,13378,128,131,21.9,1.0,small,found,valid
16778,13378,128,206,2480.7,3.0,large,found,valid
16779,13379,92,193,384000.0,5.0,massive,found,valid
45812,13380,130,23,3667.0,3.0,large,found,valid
16780,13381,77,398,16600.0,4.0,massive,found,valid
16781,13382,176,23,850.0,2.0,medium,found,valid
52858,13383,153,105,752.0,2.0,medium,found,valid
16782,13384,147,134,12.5,1.0,small,found,valid
16783,13385,80,453,676.0,2.0,medium,found,valid
16784,13386,32,255,900.0,2.0,medium,found,valid
16785,13387,112,318,272000.0,5.0,massive,found,valid
44553,148,82,208,55.0,1.0,small,found,missing
44554,148,82,208,37.8,1.0,small,found,missing
44555,148,82,141,655.7,2.0,medium,found,missing
44556,148,82,141,358.9,2.0,medium,found,missing
44557,148,82,141,1373.5,3.0,large,found,missing
44558,148,82,137,1188.6,3.0,large,found,missing
44559,148,82,23,508.0,2.0,medium,found,missing
44560,148,82,141,384.7,2.0,medium,found,missing
44561,148,82,141,326.8,2.0,medium,found,missing
44562,148,82,108,278.6,2.0,medium,found,missing
44563,148,82,108,170.6,2.0,medium,found,missing
44564,148,82,105,82.8,1.0,small,found,missing
44565,148,82,23,84.6,1.0,small,found,missing
45383,148,82,135,104.4,2.0,medium,found,missing
44566,148,82,141,106.8,2.0,medium,found,missing
44567,148,82,108,69.8,1.0,small,found,missing
44568,148,82,108,87.5,1.0,small,found,missing
16786,13388,153,131,2431.8,3.0,large,found,valid
16787,13388,153,209,186.5,2.0,medium,found,valid
16788,13388,153,131,236.3,2.0,medium,found,valid
16789,13388,153,105,199.1,2.0,medium,found,valid
16790,13388,153,352,39.5,1.0,small,found,valid
16791,13388,153,131,31.9,1.0,small,found,valid
16792,13388,153,105,72.4,1.0,small,found,valid
16793,13388,153,131,45.2,1.0,small,found,valid
16794,13388,153,105,48.6,1.0,small,found,valid
16795,13388,153,105,33.2,1.0,small,found,valid
16796,13388,153,352,41.7,1.0,small,found,valid
16797,13388,153,352,43.7,1.0,small,found,valid
16798,13388,153,352,14.6,1.0,small,found,valid
16799,13388,153,131,106.3,2.0,medium,found,valid
16800,13388,153,135,93.2,1.0,small,found,valid
16801,13388,153,105,82.5,1.0,small,found,valid
16802,13388,153,105,23.7,1.0,small,found,valid
16803,13389,37,204,22900.0,4.0,massive,found,valid
16806,13390,145,185,159000.0,5.0,massive,found,valid
16807,13391,18,152,271.6,2.0,medium,found,valid
16808,13392,107,105,140.3,2.0,medium,found,valid
16809,13393,128,186,3480.0,3.0,large,found,valid
16810,13394,153,274,2733.0,3.0,large,found,valid
16811,13394,153,105,250.2,2.0,medium,found,valid
16812,13394,153,105,236.2,2.0,medium,found,valid
16813,13394,153,131,113.2,2.0,medium,found,valid
16814,13394,153,147,40.4,1.0,small,found,valid
16815,13394,153,105,39.2,1.0,small,found,valid
16816,13394,153,105,11.2,1.0,small,found,valid
16817,13394,153,144,34.1,1.0,small,found,valid
16818,13394,153,141,123.2,2.0,medium,found,valid
16819,13395,80,256,79900.0,4.0,massive,found,valid
16821,13396,44,208,513.0,2.0,medium,found,valid
16822,13397,119,208,98.0,1.0,small,found,valid
16823,13398,119,105,104.0,2.0,medium,found,valid
16824,13399,119,131,48.0,1.0,small,found,valid
16825,13400,119,105,1200.0,3.0,large,found,valid
16826,13399,119,108,20.0,1.0,small,found,valid
16827,13399,119,303,14.0,1.0,small,found,valid
16828,13401,119,23,,,,found,valid
16829,13399,119,23,8.0,1.0,tiny,found,valid
16830,13399,119,105,18.0,1.0,small,found,valid
16831,13399,119,105,26.0,1.0,small,found,valid
16832,13401,119,131,43.0,1.0,small,found,valid
16833,13402,119,105,73.0,1.0,small,found,valid
16834,13403,119,142,54.0,1.0,small,found,valid
16835,13404,114,152,40.0,1.0,small,found,valid
16836,13405,119,147,538.0,2.0,medium,found,valid
16837,13406,119,23,472.0,2.0,medium,found,valid
16838,13407,119,105,432.0,2.0,medium,found,valid
16839,13408,64,147,37.7,1.0,small,found,valid
16840,13409,21,169,18255.0,4.0,massive,found,valid
16842,13410,111,193,30000.0,4.0,massive,found,valid
45979,13411,252,105,300.0,2.0,medium,found,valid
16843,13412,88,195,5.0,1.0,tiny,found,valid
16844,13413,1,105,4610.0,3.0,large,found,valid
45813,13414,59,131,8200.0,3.0,large,found,valid
16845,13415,184,23,9716.0,3.0,large,found,valid
16846,13416,176,423,3600.0,3.0,large,found,valid
16847,13417,112,137,19900.0,4.0,massive,found,valid
16848,13418,184,135,894.0,2.0,medium,found,valid
16849,13417,38,454,169.2,2.0,medium,found,valid
16852,13419,148,171,24000000.0,5.0,massive,found,valid
16853,13420,38,131,251.0,2.0,medium,found,valid
16854,13421,176,169,235.0,2.0,medium,found,valid
16855,13422,187,131,9.2,1.0,tiny,found,valid
16856,13423,30,131,171.0,2.0,medium,found,valid
16857,13424,177,137,24.6,1.0,small,found,valid
16858,13425,177,105,30.6,1.0,small,found,valid
16859,13426,177,105,57.1,1.0,small,found,valid
16860,13426,177,23,25.2,1.0,small,found,valid
16861,13427,177,105,26.6,1.0,small,found,valid
16862,13428,76,23,89.0,1.0,small,found,valid
16863,13429,216,455,30.6,1.0,small,found,valid
16864,13430,216,137,9.16,1.0,tiny,found,valid
16865,13431,216,135,1.8,1.0,tiny,found,valid
16866,13430,216,131,26.69,1.0,small,found,valid
16867,13432,216,142,4.41,1.0,tiny,found,valid
16868,13433,216,131,40.59,1.0,small,found,valid
16869,13434,114,208,24.0,1.0,small,found,valid
16870,13435,119,138,50.0,1.0,small,found,valid
16871,13436,76,208,60.0,1.0,small,found,valid
54928,13437,186,135,13.0,1.0,small,found,valid
16872,13438,147,258,51300.0,4.0,massive,found,valid
16873,13439,97,204,230000.0,5.0,massive,found,valid
16876,13440,12,206,33.0,1.0,small,found,valid
16877,13441,109,206,8600.0,3.0,large,found,valid
16878,13442,98,262,1143000.0,5.0,massive,found,valid
16879,13443,143,203,18.4,1.0,small,found,valid
16880,13443,143,105,223.0,2.0,medium,found,valid
16881,13444,27,193,7700.0,3.0,large,found,valid
16883,13445,192,135,35.0,1.0,small,found,valid
16884,13446,112,135,10580.0,4.0,massive,found,valid
30757,13447,107,131,1800.0,3.0,large,found,valid
16886,13448,28,195,5397.0,3.0,large,found,valid
16888,13449,21,135,52.99,1.0,small,found,valid
16894,13450,141,257,2000.0,3.0,large,found,valid
50766,13451,252,131,10540.0,4.0,massive,found,valid
16895,13452,43,256,8.0,1.0,tiny,found,valid
16896,13453,177,105,1050.0,3.0,large,found,valid
16897,13454,174,203,5000.0,3.0,large,found,valid
16900,13455,58,134,4.62,1.0,tiny,found,valid
16901,13456,139,135,1000.0,2.0,medium,found,valid
16906,13457,229,238,9500000.0,5.0,massive,found,valid
16910,13458,166,131,3180.0,3.0,large,found,valid
16911,13459,166,105,1694.0,3.0,large,found,valid
16913,13460,218,147,5500.0,3.0,large,found,valid
